URL,Header,Tags,Paragraphs
https://td.byui.edu/TDClient/79/ITHelpCenter/KB/ArticleDet?ID=14008,Adding a Passkey to Duo,duo duo-set-up duo-help duo-verification duo-activation cant-have-the-duo-mobile-app no-way-to-get-past-duo cant-get-past-duo access-to-duo duo-access 2fa-duo duo-incompatible cant-install-duo passkey duo-passkey security-key byui-duo-security-key,"What is a Passkey?    With help from Apple and Android, you can now add a Passkey to your Duo account in order to authenticate. Passkeys are similar to Security keys (which you can learn more about in this Help Guide) but the key is stored on your phone instead of an external device. Duo will label these as Passkey instead of Security Keys.     You can use a passkey to authenticate with Duo even when you are offline, as long as you have your phone. It is also a great substitute if you can't get the Duo app or texts or phone calls. However, the Passkey feature is only available on newer devices. On iPhone, you must have a phone with iOS 16 or later, and Android 9 or later is required for Android Phones.

For more information, reference this article from Duo: https://duo.com/blog/what-are-passkeys    How to add a Passkey    1. Go to the duo authentication page and click ""Other Options""        2. From the list of other options, select ""Mangage Devices""        3. Verify your identity using your preferred method        4. Now that you are on the ""Manage Devices"" page, click ""Add a Device""        5. Choose the ""Security Key"" option        6. Click ""Continue""        7. Click ""OK""        8. Click ""Cancel""        9. Select ""Use a phone or tablet""        10. A QR code will come up for you to scan with your phone's camera. From there, follow the instructions on your phone to finish adding it as a passkey.    11. When the security key has been successfully added, you will get the following message. Click ""Continue"" to be taken back to the devices page.        12. It should show up in your devices page as shown below        13. You can now go back to the login page and use your passkey to authenticate. It will pull up a QR code for you to scan with your phone. Scan the QR code to authenticate and you will be logged in."
https://td.byui.edu/TDClient/79/ITHelpCenter/KB/ArticleDet?ID=12555,Duo Setup for New Pathway Worldwide Users,Pathway duo pathway-duo 2fa-duo byu-pathway byu-pathway-worldwide set-up-duo set-up-duo-pathway,"This document will guide you through setting up Duo for your Pathway account at BYU-Idaho.     1. Go to secure.byui.edu and click on the BYU-Pathway Worldwide Login.         2. Sign in with your church account, which should be the account you used to apply for school and register for classes.       2a. Put in your church username.         2b. Put in your password.         3. Duo will now guide you through your Duo configuration.     4. Press next.         5. Press next.         6. On the selection screen, choose Duo Mobile.        7. Enter your phone number:         8. Verify your phone number.         9. A verification passcode will be sent to your phone.          10. Enter the verification code and press verify.          11. Download and install Duo Mobile. Once you install  Duo Mobile, please open it and set your phone aside. Now on your computer’s browser, click next.         12. A QR code like the one below will be on your browser’s screen. In the Duo Mobile App, click add, then use the QR code. Scan the QR code. Alternatively, use the get activation link to add the code manually.          13. The QR code will change to a green checkmark verifying you’ve successfully added your account.          14. Press continue.         15. Click skip.         16. Click Log in with Duo         17. Log in using the option that best suits your needs.     For most users, Duo Push will be the most secure and convenient option and is recommended by BYU-Idaho.      If your network connection is unreliable, we recommend Duo Mobile passcode as it does not require network or cell towers.      For devices that cannot download the Duo Mobile app the text, phone, and bypass codes options are provided. Bypass codes may be needed if phone systems are intermittent in your area. If you need help, please contact the IT Service desk through the login help webpage at https://www.byui.edu/information-technology/.     For more information on using the different Login options, see the Duo Universal Prompt Login Options section in the Duo setup guide.         18. Your Duo setup is complete if you see the successful login screen."
https://td.byui.edu/TDClient/79/ITHelpCenter/KB/ArticleDet?ID=12408,"How-to: Setup, Install, Enroll, Activate DUO Mobile",2fa 2FA-Student duo two-factor-authentication-2fa adding-device-on-DUO activate-duo-mobile adding-device-on-duo-from-a-computer adding-device-on-duo-from-a-phone how-to-set-up-2fa-byui setting-up-2fa-duo-mobile-byui duo-2fa adding-duo-device 2fa-duo installing-duo-mobile managing-devices-duo add-phone adding-phone-number new-phone-number,"Setting Up DUO Mobile for the First Time    If you are a student at BYU-Idaho, you will be required to enroll in 2-factor authentication (2FA). For more about 2FA, watch our Introduction: Why 2FA? video.     2. Sign in to your BYU-Idaho account.         3. After signing in you will be sent to a slideshow with information of why 2-Factor Authentication is important.    4. When you reach the page below click ""Next""        5. Then on the next screen select DUO Mobile.         6. You will then enter your phone number.  You can also add tablet. If you do you will skip this step.        7. DUO Mobile will open and you will be asked to name the account. ""BYU-Idaho"" should be the default and is totally fine as a name.    8. From this point you should have access to use DUO Pushes to you new phone number device.    9. To test if it has been set up correctly you can try to sign into you BYU-Idaho account.         Managing Your Devices Enrolled with DUO Mobile    If you would like to add a new device, or delete an old one on your DUO Mobile account do the following.    2. Sign in to your BYU-Idaho account.         3. When you reach the  DUO Screen below, Click ""Need Help?"".        4. After you have clicked the ""Need help?"" button, you will be brought this screen:        5. In the ""Need help?"" menu screen click ""I need to manage devices"".        7. After you authenticate, you will be brought to your devices page and it will look similar to this:        8. From here click on ""Add a new device""  and select Duo Mobile        9. You will then enter your new phone number.  You can also add tablet. If you do you will skip this step.        10. DUO Mobile will open and you will be asked to name the account. ""BYU-Idaho"" should be the default and is totally fine as a name.    11. From this point you should have access to use DUO Pushes to you new phone number device.    12. To test if it has been set up correctly you can try to sign into you BYU-Idaho account.         Activating or Re-Activating DUO    Some times you may have deleted the DUO Mobile app and it is no longer sending you push notifications. One case can be is when you do that you will need to reactivate DUO. You will also have to do this same process when you get a new phone but keep your phone number.    1. Go to my.byui.edu to sign into your BYU-Idaho Account    2. When you reach the  DUO Screen below, Click ""Need Help?"".        3. After you have clicked the ""Need help?"" button, you will be brought this screen:        4. In the ""Need help?"" menu screen click ""Manage devices"" under ""I got a new phone""        6. After you authenticate, you will be brought to your devices page and it will look similar to this:        7. Click ""I have a new phone"" under the phone number that you are still using.    8. You will be taken to the page below. Click ""Get started.""        9. You will be asked to download Duo Mobile. If you do not yet have it, you can install at this point and then click ""Next.""        10. To link the app to your account, you can now click ""Continue"" if you are doing this process on the device you have Duo Mobile installed on. If you are using your computer or another device, you can choose to ""Get an activation link instead."" Once you click ""continue"" or the activation link, you will be taken to Duo Mobile and you will be asked to name the account. ""BYU-Idaho"" is default.        11. From this point you should have access to use DUO Pushes to that device."
https://td.byui.edu/TDClient/79/ITHelpCenter/KB/ArticleDet?ID=12259,Security Keys and DUO,security keys duo yubico yubikey enrolling security-key-duo feitian how-to-add-a-security-key,"Overview    BYU-Idaho has enabled and supports the use of security keys, also known as passkeys or hardware tokens, for use with DUO/2FA. But, these devices must meet the WebAuthn/FIDO2 security protocol (please see DUO's security requirements documentation for more information). Devices that do not meet this protocol are not supported and cannot be used with DUO.    These security keys are a safe, reliable option for 2-factor authentication. However, we strongly advise users to be familiar with the setup, configuration, and daily operation of these devices, before making the decision to purchase them. Since there are a wide variety of different brands and models, we cannot make specific device or brand recommendations. Due to the wide variety of brands, models, and specifications BYU-I support personnel cannot troubleshoot or resolve issues arising while using or operating these devices. We highly recommend contacting the manufacturer since they can offer the specific support required for the correct make and model.     Requirements    The following criteria must be met to use security keys with a BYU-I DUO account:    For more requirements, please visit DUO's security requirements documentation.     What are security keys?    To put it simply, a security key is a physical device that can be used as another form of 2-factor authentication. Security keys are a promising trend in cyber security which seeks to add more security and resistance to phishing attacks. And for a tech-savvy user, security keys can also add a layer of convenience, since it offers the speed of taping on a USB device already plugged into your computer. By design, security keys are physical devices that are plugged into a USB port on your computer. The small USB device then acts as your 2nd form of authentication with just a tap on the device when prompted by DUO. In a lot of cases, this might be a better solution for users wishing to have fewer required apps on their smartphones and/or for international users that may not have access to a smartphone. In most cases, users should opt for free, more user-friendly options, such as using DUO mobile push notifications.    DUO makes security keys an option for organizations and BYU-Idaho has elected to allow users to add security keys to their accounts. As with all authentication services, such as usernames and passwords, these security keys should be kept safe, protected, and out of reach of those with unauthorized access. Please keep these devices in a safe location. If you lose your security key, remove it from your DUO account as soon as possible, so the security of your BYUI account remains uncompromised.    Please note: if you are someone easily frustrated by technology, security keys may not be a good option. Security keys are not always a cheap option; prices can range from $19 to $100+. Replacing lost security keys requires purchasing a new key, removing the old device from your DUO account, and adding the replacement. If you DO choose to use a security key, we highly recommend buying at least two (with one as a backup) and having another authentication method enabled on your account (such as DUO Mobile, SMS, etc.). Doing so will prevent you from inadvertently being locked out of your account in the unfortunate situation of a lost key.     Here are just a few examples of available security keys:     How to configure with DUO    You must have the device in hand and ready to be plugged into your computer. Adding the security key is quick and easy. Follow these steps:    Important: security keys can only be added by the user. Due to the inherent nature of these devices, namely all security keys are physical hardware devices and must be plugged into the user's device to be configured, the IT Service Desk is limited in how they can help. If you chose to use such a device, please note that you assume all responsibility and the required self-service.    For information on how to add and use security keys on your DUO account, please visit the DUO help guide DUO Universal Prompt guide for step-by-step instructions.    How to use security keys    Using a security key for DUO is fairly simple. Once you've configured your account to use the security key(s), you'll see ""Security key"" as an option on your screen whenever you're prompted to use Duo. When you select ""Security key"" simply follow the on-screen prompts—it's easy. If you find yourself still having issues though, feel free to check out Duo's articles at guide.duo.com    Support Information"
https://td.byui.edu/TDClient/79/ITHelpCenter/KB/ArticleDet?ID=11665,I Didn’t Get a Push Notification,duo two-factor-authentication-2fa duo-ios duo-2fa duo-push-notifications push-notification-errors 2fa-notifications troubleshooting-duo internet-connectioin duo-android,"Here is a list of options to try if you do not receive a push notification after enrolling in your phone number.    iPhone    Enable notifications for the Duo Mobile app    When you first download the app, a request appears asking you if you would like to allow Duo Mobile to send you notifications. You may have selected ""Don't Allow"" when this notification appeared, but you will have to allow notifications for the Duo Mobile app for it to work properly.     To allow notifications for Duo Mobile:       1. Go to Settings.          2. Scroll down and select Duo Mobile.          3. Select Notifications.           4. Allow notifications by tapping on the white toggle button.          Refreshing the Duo Mobile app    If you are allowing notifications for the Duo Mobile app but are still not receiving notifications, go to the Duo app and pull down the screen. This will refresh your account and load all missing notifications. Approve the authentication request, and you are done.        Checking your internet connection    To use the Duo Mobile app, you will need a strong Internet connection. Try turning the Wi-Fi on and off to reset a wireless network that is having issues connecting to your device. If you have cellular data, turn off your Wi-Fi and use data instead in order to get a better Internet connection.         Android    This article is meant to help you troubleshoot problems with push notifications on an Android device.     Refreshing the Duo Mobile app    Go to the Duo Mobile app and pull down the screen. This will refresh your account and load all missing notifications. Find the notification you were trying to get and approve the authentication request.    Updating Google Play    If you are still not getting push notifications, you might need to check that Google Play is updated. If Google Play is out-of-date, update it.    Clearing the Duo Mobile app cache    You can also clear the Duo Mobile app cache to try and free up any trapped notifications. To clear the Duo Mobile app cache:     1. Go to Settings.     2. Select Apps and scroll down to select Duo Mobile.          3. Tap Clear Cache.           Checking your Internet connection    If none of the previous steps work, check that you are using a strong Internet connection. Try turning the Wi-Fi on and off to reset the wireless network. If you have cellular data, turn off your Wi-Fi and use data instead in order to get a better Internet connection."
https://td.byui.edu/TDClient/79/ITHelpCenter/KB/ArticleDet?ID=11664,I Didn’t Get an SMS Text or a Phone Call,duo-authentication-not-working duo-errors duo-authentication how-to-set-up-2fa-byui passcodes did-not-receive-text no-phone-call duo-call duo-text no-code-on-duo cellular-connection,"This article provides possible causes and solutions if you do not receive a code when you choose to authenticate via text message.      An SMS Text or Phone Call    Problems receiving text passcodes or authentication verification from Duo could be due to one of the following factors:     Weak cellular connection    Make sure that your cell phone connection is strong. If your cellular connection is weak, find a place where you have a better connection. If you are using a smart phone, you may be able to improve your cellular data connection by turning Airplane Mode on and off. This will reset the connection and then you will be able to receive the authentication text.       Check your phone connection    If you have chosen a mobile phone, then make sure that the phone network connection is strong. You need to have connection in order to receive the call. If you are using a landline, make sure that your phone is connected as well.       Problem with your device    If your phone connection is good, but you still don’t receive a text, there might be a problem with your device."
https://td.byui.edu/TDClient/79/ITHelpCenter/KB/ArticleDet?ID=11666,I Lost My Phone or Got a New One,new-phone re-adding-DUO-device duo-2fa 2fa-notifications duo-lost-phone duo-new-phone adding-duo-device new-duo-account finding-lost-phone stolen-phone new-number-duo,"If you lose your phone    For more information about how you can update your Duo Mobile Settings on your own, see the article on DUO Mobile Help Guide    If you get a new phone or a new phone number    If you get a new phone and were not able to update your Duo account, and/or you got a new phone number, contact the I.T. Service Desk at (208) 496-1411 or their Live Chat to have your account reinstated.    If you got a new phone but still have the same phone number, see the article on DUO Mobile Help Guide to can connect your new phone to your Duo account.         If you find your phone    If you find your phone, call the I.T. Service Desk again to have your account reinstated."
https://td.byui.edu/TDClient/79/ITHelpCenter/KB/ArticleDet?ID=12923,I Need a Bypass Code for DUO Mobile,duo bypass-code duo-bypass Duo-bypass-code bypass-codes bypass-duo-for-missionaries bypass i-need-a-bypass-code how-to-get-a-bypass-code what-is-a-bypass-code,"What is a Bypass Code for DUO Mobile?    A bypass code is an authentication method reserved for people who cannot used DUO Mobile in other traditional ways. i.e  DUO Push Notification, a text message, phone call, etc.  It is a 9-digit-code that can be used to help be able to change Duo settings or get into your BYU-Idaho account.          How Do I Get a Bypass Code?    In order to get a a bypass code you will need to talk to a member of the IT Service Desk. They will assess your situation and determine if you qualify for a Bypass code.    Depending on you circumstances, the bypass code you receive may have a limited amount of uses or only be used once. The IT Service Desk employee will help inform you about these conditions when you receive a Bypass code.     You may also be asked to verify you identity before the IT Service Desk employee can give you a bypass code. This is to ensure the safety of you account and stop any identity theft."
https://td.byui.edu/TDClient/79/ITHelpCenter/KB/ArticleDet?ID=12788,Why Am I Locked Out of Duo?,account-locked duo duo-mobile account-has-been-locked 2fa-duo duo-mobile-locked excessive-authentication-failures your-account-has-been-locked,"Excessive Authentication Failures    If you are locked out of your Duo account due to the error message: ""Your account has been locked out due to excessive authentication failures. Please contact your administrator."" (Shown below)        Please wait 60 minutes before contacting the IT Service Desk. Duo Mobile will put a temporary lock on your account due to what it assumes is suspicious account behavior. But after the 60-minute time period, your account should be unlocked. If your Duo account is locked a second time after the 60 minute timer, you may need to re-add your device, at this point feel free to contact the IT Service Desk."
https://td.byui.edu/TDClient/79/ITHelpCenter/KB/ArticleDet?ID=11672,Disabling Content Restrictions,ios Privacy restrictions parking-restrictions duo Catalina macOS duo-ios ios-devices-and-duo duo-access duo-restrictions content-restrictions screen-time disabling-restrictions,"Disabling Content Restrictions    iOS 12 or newer    1. Navigate to Settings > Screen Time > Content & Privacy Restrictions > Content Restrictions > Web Content    2. Uncheck Limit Adult Websites to completely disable content restrictions.    - If you do not want to fully disable content restrictions, you can allow duosecurity.com within the Content Restrictions page on the iOS device. This will allow the Duo Prompt to display even if content restrictions are enabled.    iOS 11 or older    1. Go to Settings > General > Restrictions > Websites    2. Uncheck Limit Adult Content to completely disable content restrictions.    macOS 10.15 (Catalina) or higher    1. Open System Preferences    2. Navigate to Screen Time > Preferences > Content & Privacy    3. Set any Web Content restrictions to Unrestricted access    - If you do not want to fully disable content restrictions, you can allow duosecurity.com within the Content Restrictions page on the iOS device or to the Allowed Websites Only list on macOS. This will allow the Duo Prompt to display even if content restrictions are enabled."
https://td.byui.edu/TDClient/79/ITHelpCenter/KB/ArticleDet?ID=12259&SIDs=254,Security Keys and DUO,security keys duo yubico yubikey enrolling security-key-duo feitian how-to-add-a-security-key,"Overview    BYU-Idaho has enabled and supports the use of security keys, also known as passkeys or hardware tokens, for use with DUO/2FA. But, these devices must meet the WebAuthn/FIDO2 security protocol (please see DUO's security requirements documentation for more information). Devices that do not meet this protocol are not supported and cannot be used with DUO.    These security keys are a safe, reliable option for 2-factor authentication. However, we strongly advise users to be familiar with the setup, configuration, and daily operation of these devices, before making the decision to purchase them. Since there are a wide variety of different brands and models, we cannot make specific device or brand recommendations. Due to the wide variety of brands, models, and specifications BYU-I support personnel cannot troubleshoot or resolve issues arising while using or operating these devices. We highly recommend contacting the manufacturer since they can offer the specific support required for the correct make and model.     Requirements    The following criteria must be met to use security keys with a BYU-I DUO account:    For more requirements, please visit DUO's security requirements documentation.     What are security keys?    To put it simply, a security key is a physical device that can be used as another form of 2-factor authentication. Security keys are a promising trend in cyber security which seeks to add more security and resistance to phishing attacks. And for a tech-savvy user, security keys can also add a layer of convenience, since it offers the speed of taping on a USB device already plugged into your computer. By design, security keys are physical devices that are plugged into a USB port on your computer. The small USB device then acts as your 2nd form of authentication with just a tap on the device when prompted by DUO. In a lot of cases, this might be a better solution for users wishing to have fewer required apps on their smartphones and/or for international users that may not have access to a smartphone. In most cases, users should opt for free, more user-friendly options, such as using DUO mobile push notifications.    DUO makes security keys an option for organizations and BYU-Idaho has elected to allow users to add security keys to their accounts. As with all authentication services, such as usernames and passwords, these security keys should be kept safe, protected, and out of reach of those with unauthorized access. Please keep these devices in a safe location. If you lose your security key, remove it from your DUO account as soon as possible, so the security of your BYUI account remains uncompromised.    Please note: if you are someone easily frustrated by technology, security keys may not be a good option. Security keys are not always a cheap option; prices can range from $19 to $100+. Replacing lost security keys requires purchasing a new key, removing the old device from your DUO account, and adding the replacement. If you DO choose to use a security key, we highly recommend buying at least two (with one as a backup) and having another authentication method enabled on your account (such as DUO Mobile, SMS, etc.). Doing so will prevent you from inadvertently being locked out of your account in the unfortunate situation of a lost key.     Here are just a few examples of available security keys:     How to configure with DUO    You must have the device in hand and ready to be plugged into your computer. Adding the security key is quick and easy. Follow these steps:    Important: security keys can only be added by the user. Due to the inherent nature of these devices, namely all security keys are physical hardware devices and must be plugged into the user's device to be configured, the IT Service Desk is limited in how they can help. If you chose to use such a device, please note that you assume all responsibility and the required self-service.    For information on how to add and use security keys on your DUO account, please visit the DUO help guide DUO Universal Prompt guide for step-by-step instructions.    How to use security keys    Using a security key for DUO is fairly simple. Once you've configured your account to use the security key(s), you'll see ""Security key"" as an option on your screen whenever you're prompted to use Duo. When you select ""Security key"" simply follow the on-screen prompts—it's easy. If you find yourself still having issues though, feel free to check out Duo's articles at guide.duo.com    Support Information"
https://td.byui.edu/TDClient/79/ITHelpCenter/KB/ArticleDet?ID=11677,Common Phone Terminology,phone-terms define-barge define-call define-call-waiting define-conference-call define-cradle define-handoff define-handover define-hard-keys define-hook define-line define-soft-keys,"Barge: The ability to add yourself to already established calls taking place between other people.     Call: Using a telephone to reach another in order to have a conversation.     Call Waiting: Your phone’s ability to alert you of incoming calls while you are already on the phone with another party. When call waiting is utilized, an incoming call will be indicated by a beeping sound while the party’s name and number appear on the phone screen.     Conference Call: Phone calls which take place between several separate entities, each in a separate location and utilizing a separate phone.     Cradle: The part of the phone’s external hardware where the phone rests when not in use.     Handoff: When one party transfers a phone call and all the concerns and responsibilities thereof, to a different party.     Handover: Synonymous with “handoff.”     Hard keys: Buttons with actions that are consistent; the actions they perform when pressed do not change.     Hook: An electronic toggle that indicates when your phone is hung up. It can be found near the top of your phone cradle. When the phone is absent from its cradle, the phone is said to be “off the hook.” A phone being “off the hook” is usually indicated by a fast-paced beeping sound when a third-party attempt to call the phone in question.     Line: A telephone connection.     Soft keys: Buttons that perform different actions when pressed, depending on the context. On your Cisco phone, the buttons of your soft keys will have their actions indicated by the touchscreen adjacent to the buttons."
https://td.byui.edu/TDClient/79/ITHelpCenter/KB/ArticleDet?ID=11675,Getting Started with Cisco Phones,cisco-phone start-cisco-phone maintain-cisco-phone getting-a-new-office-phone new-phone-request How-to-get-a-cisco-phone,"Who do I contact for a phone?    To get set up with a Cisco phone at BYU-Idaho, call the I.T. Service Desk at (208) 496-1411. Have your name, location, and an account number ready prior to calling.         What is the ticket type?    Under IT Platform, select New, Service Request. Use Phone: New.          What is the phone acquisition process?    After you call the I.T. Service Desk at (208) 496-1411 and put in a request for a phone, a corresponding request ticket will be created. Soon afterward, an IT employee will come to your location to set up and connect your new Cisco phone."
https://td.byui.edu/TDClient/79/ITHelpCenter/KB/ArticleDet?ID=11629,Phone Management,conference-calls cisco-phone start-cisco-phone maintain-cisco-phone multiple-phone-lines manage-voicemail set-up-voicemail speed-dialing how-to-make-a-conference-call send-call-straight-to-voicemail speed-dials speed-dial,"Conference Calls    Beginning a conference call    1. Call one of the members of the pending conference call, just as you normally would.     2. While on the phone with one of the members of the pending conference call, press the Conference button.            3. Punch in the phone number of the contact you wish to add to the call and then press Call.    Note: In this example, 705 is used as the contact number.        4. Press the Conference button again.    You should now have successfully added the contact to the existing call.            6. Repeat these steps as many times as you need to in order to add everyone to the call.    Removing individual members from a conference call         Managing multiple phone lines    Follow the instructions below to manage multiple active calls. When you are on an active call, you know that a call is waiting when you hear a single beep and see the line button flash.    Switching between multiple calls    Answering a call while maintaining another call    If you are in the middle of a call when another call comes through that you wish to answer immediately, tell the person on the phone they will be placed on hold, then press the line button. The current phone call will then be placed on hold in favor of the incoming call.     Sending calls straight to voicemail    If you are in the middle of a phone call when another phone call interrupts, tap iDivert to send the new call straight to voicemail.          Managing your voicemail    Setting up your voicemail    How do I know if I have new messages?    When checking to see whether you have new messages, look for a steady red light on your headset. You may also see a flashing envelope icon with the caption Message Waiting flashing on your screen. Additionally, waiting messages may be indicated by a stutter tone from your handset, headset, or speakerphone when you place a call.    Accessing your voicemail    Deleting a voicemail from your phone    Speed dialing    You can configure a speed dial button from your phone using the following procedure:"
https://td.byui.edu/TDClient/79/ITHelpCenter/KB/ArticleDet?ID=11676,Troubleshoot Cisco Phones,phone-issues phone-problem cisco-phone-troubleshoot cisco-phone-not-making-calls cisco-phone-not-working phone-error,
https://td.byui.edu/TDClient/79/ITHelpCenter/KB/ArticleDet?ID=11688,Emailing a Print Station,email-to-print emailing-print-station Email-a-document-to-be-printed byui-print print-through-email,"If you need to use a printer on campus, one of the ways you can send a print job is to email a document to be printed by a printer near you.    For printer locations, visit Printer Types, Locations, & Software    1. Sign in to your school or personal email account.     2. Open a new email message.         3. Add the document to be printed as an attachment. The attachment must be smaller than 52.4 MB. Supported file types include:         4. Email the print job:                  5. Sign in to the print release station using the same BYU-Idaho username you used to login to your email.     6. Swipe your I-Card. This will identify the account you wish to use to pay for the print job.     7. Select and print your print jobs."
https://td.byui.edu/TDClient/79/ITHelpCenter/KB/ArticleDet?ID=11701,Paper Request,no-paper there-is-no-paper-in-printer get-more-paper who-fills-the-printers-byui order-paper need-paper,"Please note, this process only applies to plain white paper in Letter, Tabloid, and Legal sizes. Other specialty papers will not be paid by I.T.    The following is the Catalog Item information for each type of plain paper that will now be provided and paid for by I.T. This information can be used to search in Workday for the correct item:    In this new process, Workday will automatically charge I.T. for the order of paper instead of charging the requester's default Cost Center. The Cost Center can be changed in Workday if you prefer. This will not change the cost per page of paper. The paper will be delivered to the location indicated in the purchase order.    If you have previously requested plain paper for a printer using the current online ticket request form, and have not received your order, you will need to request that paper using the new process in Workday instead."
https://td.byui.edu/TDClient/79/ITHelpCenter/KB/ArticleDet?ID=11814,Printer Types and Locations,where-are-printers-on-campus campus-printer-locations where-to-print map-of-printers-on-campus printer-paper type-of-paper-in-printer different-sized-printer-paper special-print-job,"Before printing, your document has to be uploaded to the printing system.  See the article Wireless Printing with Pharos Print. for how to upload your documents.    If you want to learn how to print materials from Canvas, see the article Print Material Through Canvas.    Regular campus printers only offer 8.5x11 (standard) and 11x17 sized paper. If you would like something printed on a different paper type or for other special printing jobs, check out the Print & Copy Services website.    Printer Types and Locations    To view these locations on the map, visit https://maps.byui.edu/interactive-map/ and select the menu icon in the top-left corner of the page.        The menu icon will open a sidebar with the options Campus Information and Parking. Select Campus Information to open a drop-down menu.            Select the items in the drop-down menu that you wish to see displayed on the map. Select B&W Printer to view black and white printer locations, select Color Printer to view colored printer locations, and select Copy, Scan, Email to view copy, scan, and email locations. The selected options will appear as colored bubbles on the map, and you can zoom in and out to view locations more clearly.             Student BW    Student BW 11x17    Student Color    Student Color 11x17"
https://td.byui.edu/TDClient/79/ITHelpCenter/KB/ArticleDet?ID=11692,Wireless Printing with Pharos Print,printing how-to-print how-do-i-print print-on-campus how-to-print-wirelessly wireless-print how-to-print-wireless uploading-to-print campus-printing employee-printing employee-connect-print connect-print connect-printer,"Pharos Print is a website/app that allows you to upload documents from a computer or mobile device to the printing system server. The documents can then be printed from any print release station on campus.     For a complete list of the locations of print stations, see the article Printer Types, Locations, & Software.    Pharos print using a laptop or desktop computer    1. Navigate to the Pharos Print Center. (You can bookmark the page for future reference.)     2. Log in using your BYU-Idaho username and password.        3. Click the Upload button.         4. Select your document, then check the box next to the document and use Print Options to change document characteristics:         5. Log into one of the print releases stations on campus to print your document. See below for instructions on how to use the print release stations.     Pharos print using an iPhone or Android mobile device    1. Install the Pharos Printer App from the Play Store or App Store        2. Open the Pharos Print App.    3. Enter webprint.byui.edu as the Server and 443 as the Port when prompted.        4. Sign in using your BYU-Idaho username and password.        5. Tap Upload in the Pharos Print app and select the document you wish to print.             How to use print release stations    1. After sending your document to the printing server, sign into a print release station Press ""Sign In"" on the top left and use your school credentials or by swiping your I-Card with the card reader attached to the print station screen.    The screen will look like the following:        2. Once logged in, the print station screen will show options for Print Release, Copy, Scan to Email, Scan to USB Drive, and Print from Job Storage. Select Print Release to print the documents you uploaded previously.        3. On the Print Release page, select Print All to print all the uploaded documents, or individually select the documents you want to print and then select Print. Your I-Card balance will be listed at the top left of the screen, and the cost of printing will be listed at the bottom right.            4. To charge print and copies to your department rather than your independent I-Card account, select Account on the Print Release page. This will open a page where you can select the account you want to charge—either your personal account or your department's code. If you already have a department attached to your account, you may see a page that lists the accounts rather than the option to input a code.                5. If you want to check which account is being charged, select the speech bubble in the top right corner. This will open a page where you can view the code of the account being used."
https://td.byui.edu/TDClient/79/ITHelpCenter/KB/ArticleDet?ID=11715,Adding Money to your I-Card,adding-money I-card-balance How-to-add-money-to-my-card make-a-payment add-money-to-i-card I-card-money,"Money can be deposited from a bank account to your I-Card and may be used on campus for printers, purchases, etc.     1. Log into your BYU-Idaho account.         2. In the menu bar, open the Finance tab then select Personal Financial Account        3. On the right of your screen, locate the Online Payments box and click Make Payment or Deposit        4. Under Overview, select I-Card Deposit.         5. Once, you select the I-Card Deposit, a side panel will pop-up on your screen. Enter the amount you wish to add to your I-card. Then click Add to payment        6. Scroll down to the bottom of the next screen and select Checkout.         7. Select your Payment method and select Continue.         8. Enter your email in the box, then select Pay (Amount)        9. Follow the instructions given on the site to complete the process."
https://td.byui.edu/TDClient/79/ITHelpCenter/KB/ArticleDet?ID=11796,Downloading & Using AirMedia on iPhone/iPad,iPhone iPad airmedia airmedia-iphone airmedia-ipad,"AirMedia is a wireless projector system that can mirror Android, Apple, and Windows devices in classrooms and conferences rooms across campus.    iPhone or iPad    1. Turn on the projector and press the AirMedia icon on the touch panel.        2. Go to the App Store and download the Crestron AirMedia app. Open the application when it finishes installing.        3. After reviewing the Mobile Apps Terms of Use and Privacy Statement, check the boxes and tap Agree.         4. Enter the web address from the bottom left of the projector screen into the search bar of the app, tap go on the keyboard.        5. A box will appear with instructions.           6. Swipe up from the bottom of your screen to access the control center. Tap Screen Mirroring.        7. Tap the option that matches the AirMedia url that you have entered.        8. Enter the four-digit code found at the bottom left of the projector screen. Tap OK.        9. A check will appear next to the option once it is connected. Return to the AirMedia app.        10. Tap OK. The screen from your phone will appear on the projector screen, and you are ready to present.        11. To end the presentation, go to Screen Mirroring and tap Stop Mirroring."
